,gameplay/Achievements.txt,gameplay/Advanced_redstone_circuits.txt,gameplay/Adventure.txt,gameplay/Altitude.txt,gameplay/Ambience.txt,gameplay/Amplified.txt,gameplay/Basic_Logic_Gates.txt,gameplay/block-generators.txt,gameplay/Blocking.txt,gameplay/Block_update_detector.txt,gameplay/Breaking.txt,gameplay/Breeding.txt,gameplay/brewing.txt,gameplay/cactus-farming.txt,gameplay/Chunks.txt,gameplay/Classic.txt,gameplay/Clock_circuit.txt,gameplay/Comparator_update_detector.txt,gameplay/Coordinates.txt,gameplay/Crafting.txt,gameplay/Creative.txt,gameplay/Crop_farming.txt,gameplay/Customized.txt,gameplay/Damage.txt,gameplay/Day-night_cycle.txt,gameplay/Debug_mode.txt,gameplay/Demo_mode.txt,gameplay/diamond-farming.txt,gameplay/Difficulty.txt,gameplay/Dimensions.txt,gameplay/dispenser-traps.txt,gameplay/Dyeing.txt,gameplay/egg-farming.txt,gameplay/enchanting.txt,gameplay/End_Portal.txt,gameplay/Fishing.txt,gameplay/Flying.txt,gameplay/food-and-cooking.txt,gameplay/Food.txt,gameplay/Gameplay.txt,gameplay/Hardcore.txt,gameplay/Hardcore_Mode.txt,gameplay/Heads-up_display.txt,gameplay/Health.txt,gameplay/Hunger.txt,gameplay/Inventory.txt,gameplay/Item_durability.txt,gameplay/Item_repair.txt,gameplay/Large_biomes.txt,gameplay/latches.txt,gameplay/Light.txt,gameplay/List_of_redstone_components.txt,gameplay/logic-gates.txt,gameplay/Logic_circuit.txt,gameplay/main.txt,gameplay/Mechanisms.txt,gameplay/Memory_circuit.txt,gameplay/Minecraft.txt,gameplay/Miscellaneous_circuits.txt,gameplay/mob-farms.txt,gameplay/mob-fishing.txt,gameplay/monostable-circuits.txt,gameplay/Moon.txt,gameplay/Multiplayer.txt,gameplay/Music.txt,gameplay/Opacity.txt,gameplay/Piston_circuits.txt,gameplay/Pulse_circuit.txt,gameplay/pumpkin-and-melon-farming.txt,gameplay/Quasi-connectivity.txt,gameplay/Rain.txt,gameplay/Redstone_circuit.txt,gameplay/Redstone_schematics.txt,gameplay/Smelting.txt,gameplay/Sneaking.txt,gameplay/Snowfall.txt,gameplay/South-east_rule.txt,gameplay/Spawn.txt,gameplay/Spectator.txt,gameplay/Sprinting.txt,gameplay/Status_effect.txt,gameplay/sugar-cane-farming.txt,gameplay/Sun.txt,gameplay/Superflat.txt,gameplay/Survival.txt,gameplay/Survival_Mode.txt,gameplay/The_Player.txt,gameplay/Third_person_view.txt,gameplay/Thunderstorm.txt,gameplay/tnt-traps.txt,gameplay/Trading.txt,gameplay/Transmission_circuit.txt,gameplay/Transportation.txt,gameplay/tree-farming.txt,gameplay/Units_of_measure.txt,gameplay/Weather.txt,gameplay/World_border.txt,gameplay/World_boundary.txt,gameplay/Zombie_siege.txt
current,0.002111189201116525,0.00035216205001732583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006444511085324788,0.005621930793984455,0.002033950571807384,0.00878614470551701,0.0036257379758305544,0.0,0.0019170568607839713,0.0010601573028744312,0.0,0.0047789096529571775,0.001941605900910425,0.0,0.00042568643922461847,0.0,0.001316022726629712,0.005611842089105165,0.0,0.0,0.0,0.008575010122786915,0.0,0.0,0.0,0.0,0.0011111522111139607,0.0,0.0018050210702186744,0.0,0.0,0.005547137923111047,0.0,0.0,0.0,0.0031116408001530876,0.0,0.0016006136937447744,0.0,0.0,0.0021773361212559465,0.0,0.0,0.0006284248187196892,0.00022853377211318925,0.0,0.0006509912056526366,0.0036257379758305544,0.0010618672340080995,0.00035171646328174925,0.0,0.000712751909778656,0.0009422821858090706,0.0,0.0,0.0031232948855469196,0.0,0.0,0.0013626139451650776,0.001300966824400979,0.0022139461976310466,0.0,0.0,0.0,0.0008248464237794535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002329384733075496,0.002875585291175957,0.0,0.000700184495752332,0.0,0.0,0.000583160653455264,0.0,0.0,0.0,0.002048942836464441,0.0006038520886611351,0.0,0.0,0.0,0.002188765707194298,0.006993037605375493,0.0,0.0
pc,0.011125187733347947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051090982382114,0.0,0.0,0.0,0.007673659757868054,0.0032359713951932542,0.0,0.0,0.0,0.0,0.0,0.008229305533094455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10230979184935833,0.0,0.005648392229656091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009553150336244433,0.0,0.0,0.02545047772976316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030730413669038037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
edit,0.023583752000125153,0.00039339451182641196,0.0,0.00413107850999975,0.0,0.0,0.0014904931264079096,0.0,0.0,0.0,0.002093389222483019,0.0011360465902499311,0.0,0.0,0.0008369795184231299,0.012849078675930254,0.0,0.0,0.002669221214913878,0.006506809341128825,0.004115868353482813,0.0004755274139892514,0.0,0.0004900358779615694,0.0012537795477859266,0.0,0.0,0.0,0.0,0.0,0.0,0.001764314780312393,0.0,0.0018618751579046174,0.001350084353630353,0.0,0.0040857815965129095,0.0,0.04750740286499711,0.006029502938543324,0.0023947511671078238,0.0,0.010427890343338918,0.00251093855526939,0.0,0.0015346922635995775,0.0,0.0,0.0,0.0,0.0007020031680519544,0.0,0.0,0.0,0.0,0.0,0.0,0.013188082682180668,0.0,0.0,0.0,0.0,0.0,0.0021664144279184734,0.009132923568675917,0.0030443078562253055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021366013853324393,0.0053692115504607694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010125632652227646,0.003128658955516183,0.0,0.0,0.004560075124499724,0.017576569886885725,0.0,0.0,0.004577681592161885,0.0,0.001407187619342815,0.0,0.0,0.0,0.0,0.0,0.0018159029317835155
xbox,0.03893815706671782,0.0,0.0,0.0048718948499694445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005051090982382114,0.0,0.0,0.0,0.0,0.0064719427903865085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003619809847341383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019106300672488866,0.0,0.0,0.01696698515317544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006332059300680748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030730413669038037,0.0,0.0,0.0,0.0,0.0,0.003319070358513927,0.0,0.0,0.0,0.0,0.0,0.0
trophi,0.03540767150852132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00871947022809596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
playstat,0.04535213069924794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025962451632178172,0.0,0.0,0.02305545897838216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020878894669234195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one,0.0015240812313581107,0.0009321696157447905,0.0,0.0004449461096721757,0.0011025862388030288,0.0,0.003531804240133862,0.0024177192224355574,0.0,0.0006203112688165417,0.001352836149183042,0.001957762882557573,0.000643469935059578,0.0017449625692360978,0.00198326832891614,0.0,0.0017857804071129656,0.0004410344955212115,0.0017249629982419878,0.002803315885385116,0.0008866157384189304,0.0017413996032958506,0.0020687700563108377,0.0017945301540539564,0.0008102450691607722,0.00114668968835515,0.0,0.0,0.0005158629703397204,0.0,0.0008788497611481077,0.0019002906767249172,0.0006733915955105746,0.0008021480165042688,0.0011633083794907319,0.0008687043093599621,0.0,0.0010945674297935524,0.0004449461096721757,0.0,0.0005158629703397204,0.000825805331119964,0.000748771251724445,0.0002704456812158373,0.00038516448265288143,0.0029753480381538074,0.00183428423639992,0.0015718331237244221,0.0,0.0008840118742826047,0.001814655874563538,0.0015948068425328543,0.0009934192844660954,0.0031330319353965845,0.0008724812846180489,0.001959009336005721,0.0009309901518699551,0.0020661075465858558,0.0012005939044744092,0.00045349309708960737,0.0,0.0009741295896220933,0.0015031512768700467,0.0,0.0,0.0009836798797164276,0.0026609998618225984,0.001065508117498148,0.0025892992962858225,0.0035605162431183684,0.001143422766166104,0.0012570864536039807,0.0,0.004142284998071929,0.0011566034320585085,0.001127363457652535,0.0,0.0016653169747896368,0.0007065869558526452,0.0,0.0005605326688886906,0.0013839358307734567,0.0,0.0015164032402681454,0.0005004256744692051,0.0011510747349645386,0.0005613166306633601,0.0,0.0009039220516313119,0.0012078201790499214,0.0009860967835977948,0.0018163531450230924,0.0009093838162937369,0.0007688532393185871,0.016722557955179268,0.0005266947387458038,0.0,0.0008124319654338108,0.0003911709463199829
game,0.00655167602821355,0.0,0.0035695338360611753,0.0034428984893272977,0.0,0.0,0.0,0.0,0.0,0.0007999728071543592,0.0023262130617027884,0.0012623961127533425,0.0,0.0,0.0018601344338863269,0.0011898446120203918,0.0017107986984427447,0.0011375437499535612,0.0014830441439222647,0.001205081271778511,0.006098172680163422,0.0015852447357698942,0.0,0.003811758909628714,0.0013932231661611587,0.004929356249798766,0.021323619732275558,0.0013136609295148994,0.003991638094310054,0.0,0.0,0.0009802697087668,0.0,0.002068950324699016,0.0,0.0011203082385906286,0.0,0.001882117840832256,0.0,0.015075215715403992,0.014636006345803533,0.010649843749565235,0.005793832905547056,0.0006975504127073725,0.0,0.0,0.0009462201210765456,0.0,0.0,0.0,0.001170118476779662,0.0,0.0,0.0,0.027004299455419326,0.00043937385927747915,0.00021829709246261932,0.003996775337674675,0.0,0.0,0.006292795212509063,0.0,0.0038770217695046475,0.0060184000724287255,0.010148674631938635,0.0033828915439795453,0.0,0.0004580375276361685,0.0,0.0,0.0,0.0003413006305498651,0.0,0.0011871156106166754,0.00298318389757274,0.0,0.0,0.0021476448391239437,0.001822473261369262,0.0,0.002891521822507656,0.0,0.0014064739299697565,0.0004345780069092111,0.007744375155544196,0.004948206560505453,0.00470529460208064,0.0,0.0011657261401551136,0.0,0.0,0.0001873940645289176,0.0,0.0,0.0,0.0013584840058500536,0.001085078419767024,0.0046100457234960115,0.0010089325657482854
mode,0.005952270024325256,0.0,0.02432220682353596,0.0013032963745058072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007884943065760134,0.0,0.0,0.0021124408442124674,0.008107402274511987,0.00014944995293722832,0.0,0.0,0.0,0.014716308252335823,0.0,0.0,0.0024735893315186493,0.0007910991452249247,0.013435123769191292,0.028618826381002053,0.0,0.001511019704118558,0.0,0.0,0.0,0.0,0.0043075638333932775,0.002555594195226605,0.0,0.0232021051935047,0.0,0.0026065927490116145,0.03804444433023424,0.034753453194726835,0.03144537713468127,0.0043864676485232765,0.003168661266318701,0.0022563787520234898,0.0029050411774404566,0.0,0.0030693820621520576,0.0,0.0,0.0,0.0009664894462627334,0.0,0.0004588498555051671,0.017889159366586232,0.0,0.00024790664905192705,0.0015129643884224428,0.0005023817648736061,0.0006641657230532419,0.0,0.0,0.001100724091577002,0.0041008371969915285,0.005762614361785481,0.0,0.0004584919383011849,0.0001300412975447166,0.0,0.0,0.005023817648736061,0.0001937971199809163,0.0,0.0,0.0033878193942485247,0.0033021722747310057,0.0,0.0013936850382978518,0.020696713552891516,0.0,0.0016418621924640198,0.0,0.0,0.0004935236481126104,0.010260615098041978,0.006743250457768097,0.004932475509668132,0.005545157216057727,0.0,0.0,0.0014441932798577863,0.00021281197136209957,0.003551581056810387,0.0,0.0,0.0,0.0012322571591239393,0.00047594061935394254,0.0
includ,0.0019960945832006843,0.0019977804738959552,0.0108752739360589,0.0,0.0014440610995682605,0.0,0.0,0.0,0.006307658882914163,0.007311814779266803,0.0,0.0,0.0007223613012957126,0.0,0.0,0.003625091312019633,0.0004009445005666261,0.0017328733194819127,0.0,0.0009178781843588711,0.004644815083147394,0.0008049590202800105,0.0,0.0008295185274742454,0.0,0.001501823543550991,0.0,0.0,0.002026882674458278,0.0,0.0,0.0,0.0,0.0031517282892642383,0.0,0.0,0.0,0.0,0.001748242484177983,0.0025516419429264412,0.0,0.0,0.0,0.0,0.0,0.0,0.010089947938848065,0.0,0.0,0.0,0.0017824959164226156,0.007130472154568627,0.0,0.0,0.003428075479844653,0.0,0.002327794821826188,0.002029491275068907,0.0006738951797985217,0.0008909122715980456,0.0,0.0,0.0,0.014668974146312005,0.023189922363655007,0.001288329020203056,0.0012300426838756167,0.00017443746910713944,0.0016956072265898285,0.01287048920395899,0.0,0.007798786947223246,0.0,0.0,0.0,0.0,0.0,0.000934744944118874,0.005552516622283594,0.0,0.0,0.0,0.0,0.00397207738218776,0.0,0.0,0.0011027375669430354,0.0,0.0,0.0006779512986795101,0.0,0.0005709321943260465,0.0023820464059343513,0.0,0.0,0.0020694418907198694,0.00991770264609145,0.0,0.0
creativ,0.01024405986509853,0.0,0.0,0.0022430175425243457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00123365964838839,0.0,0.0,0.0009088956978243306,0.006976558011575723,0.0,0.0,0.0028985699475028077,0.0,0.03724598349331664,0.0,0.0,0.0010642829160215463,0.0,0.0,0.011366302378409887,0.0,0.005201032964927917,0.0,0.0,0.0,0.0,0.0033697565345718852,0.0029321765555897967,0.0,0.017747384415411925,0.0,0.004486035085048691,0.032737893581827826,0.007801549447391876,0.0,0.003774630267457014,0.0013633435467364959,0.0,0.011665908371909983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004398264833384695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047051205194347905,0.009917655996847841,0.0,0.0007890802743201872,0.0,0.0,0.0,0.005764107758851738,0.0,0.0,0.0,0.002915276402531642,0.005683151189204943,0.0,0.0005996448794774628,0.0,0.0,0.002825700870610279,0.0,0.0027489155208654343,0.0008493710425512005,0.0025226955403453363,0.005802682093758011,0.0014148264498999718,0.0,0.0,0.0,0.0,0.0,0.007640490269474924,0.0,0.0,0.0,0.0021207566282567714,0.0,0.0
obtain,0.0250736334830605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020130254524001823,0.0007561524832652998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007293140814292266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006252579056697536,0.0055391975535843945,0.004398883067203596,0.0023922911173451444,0.007145804636225756,0.0,0.0030012379472148173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00124391926975746,0.0004523652702022882,0.0,0.0,0.0,0.0007006285530425083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037859653003856643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003156177573552867,0.002308644574780629,0.0,0.0,0.0,0.012167180867087098,0.0,0.002493475635903549,0.0,0.0,0.0,0.0,0.0,0.0
save,0.003925563069395359,0.0006548130964574185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028412229270016803,0.0,0.004179507850164871,0.014258367010677397,0.0003942530924005001,0.0,0.0,0.0018051192228302293,0.0,0.0,0.0,0.0016313491976971772,0.0,0.0,0.017422442836080528,0.0,0.0,0.0,0.0,0.0,0.0,0.0010330429129987789,0.0,0.0,0.0,0.0,0.0,0.0,0.01195833480008612,0.012762118620668042,0.0,0.0,0.0,0.002554526214845415,0.0,0.0,0.0,0.040984953632013224,0.0011684984268358456,0.0,0.0,0.0,0.0,0.0006581483074750284,0.001307969137419795,0.0,0.0,0.0017520874716510362,0.0,0.0,0.0,0.003606040493979458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037666333904724705,0.0
separ,0.003695254770140355,0.0024655838415632435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011279950805297065,0.0,0.0,0.0006686329061866423,0.0,0.001311433633607763,0.0,0.0018556135700552253,0.0,0.0,0.0,0.004299339128734728,0.005215609718957672,0.01003179130038103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003752250987674653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010999439594615223,0.001200021074983919,0.0,0.0,0.0,0.0,0.003693696248516508,0.0018785400697624711,0.0,0.0,0.0,0.0,0.005466762674926742,0.0,0.0,0.0,0.0,0.0,0.0,0.0010359301875127326,0.0,0.0,0.0,0.0,0.0,0.008200144012390113,0.0,0.0008652197001810551,0.005139526881005071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001020717226717091,0.0,0.0,0.0,0.0035863037695465358,0.0,0.0,0.0,0.0,0.0,0.0,0.0011818831046197895,0.0
base,0.0027812969333369866,0.001391823000846423,0.0,0.0024359474249847223,0.0,0.0,0.0035155593237379515,0.0,0.0,0.0025470145796014907,0.012343958299641683,0.0,0.007045612478860989,0.004776575168122217,0.0,0.0,0.0008379956435302134,0.0072435975077018225,0.009443658641846216,0.0,0.0,0.0,0.01132589988317639,0.0017337384881664015,0.0,0.0,0.0,0.0,0.0028241961148280457,0.0,0.0,0.0,0.0,0.0007319202456149965,0.0,0.0,0.0,0.0,0.0024359474249847223,0.0,0.0,0.0,0.0,0.0014806095534610644,0.0,0.0,0.00200843197197095,0.0,0.0,0.0,0.0016557834041719816,0.0,0.005438674696376781,0.0,0.009553150336244433,0.0009326080548965278,0.0009267079617613748,0.0,0.0,0.001241369817704079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007797106378056137,0.0,0.0014488787189820109,0.0,0.0,0.0,0.0,0.009310273632780591,0.0006512224591986423,0.0,0.0,0.0,0.011364954710359755,0.0,0.0,0.0,0.0,0.0007682603417259509,0.0,0.0,0.0028339096010355372,0.005398586185101277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
world,0.008396129334307141,0.0002801073553252805,0.013723328636074431,0.0,0.0012148245740114729,0.046983340399893714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008343323489437286,0.009148885757382954,0.00033729683061798325,0.0,0.0019005564968775476,0.0,0.003907476980325562,0.0,0.015955531002996046,0.0013956743133303822,0.00267817315239676,0.016424428240635114,0.01738973603697322,0.001683487861447371,0.006820506091622253,0.0,0.0,0.0012562390481255005,0.0,0.0004419015439109022,0.0009612959672612525,0.0,0.0,0.0012059894862004802,0.0,0.012879499367189594,0.030692277412300142,0.0272960583296405,0.0024749784231726277,0.0026817825501762706,0.0,0.0032782251272335952,0.0,0.0,0.08441926403403362,0.0,0.0024992246322918773,0.0,0.0,0.0005177940807262016,0.00865166370535127,0.0,0.00027975293859564074,0.0025609815344025642,0.0,0.0,0.0,0.0,0.0012421240026409442,0.0030850893833035543,0.0,0.0032514422422071773,0.0,0.0,0.0,0.0,0.001889727115128958,0.0,0.0,0.001521317012408863,0.0,0.0,0.0,0.005111336589409268,0.007006629057150678,0.0,0.0,0.0,0.005407289815844545,0.023390728069883373,0.0033082005855873523,0.00253649796332797,0.0013915263302313235,0.0,0.004481717685204488,0.0,0.0,0.0,0.00400782004477501,0.0,0.0,0.0034818594089777648,0.054231602681342354,0.007519124731776274,0.0
consol,0.005342311899611619,0.0,0.0,0.0,0.0,0.0,0.003376341120554543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006046456161451545,0.0049131855654169715,0.0,0.0,0.0,0.0,0.0,0.004019453714945885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00421761465758812,0.0030582800005023035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020688364709280288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006081306052872016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003543598993025339,0.0,0.0,0.007378367833379683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
done,0.0034841620892819983,0.0005811841322915496,0.0,0.0,0.0,0.005734350105276622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003499222032205413,0.003024712143442614,0.0,0.0,0.0,0.0007025237494979016,0.0,0.0028958317207078152,0.0,0.0,0.005154472004743031,0.0,0.0,0.0,0.0010045576826761965,0.0,0.0,0.0018337695206747358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005983669675071257,0.0011682886462363235,0.0005804487664556681,0.0,0.0035288308340163826,0.0046652339839538615,0.00836622507760723,0.006680796239157229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004537566848883578,0.0,0.0031565229937302506,0.003966121110277779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009624084092771952,0.0,0.0,0.0011833568574947458,0.0,0.0,0.0,0.0017576552046824896,0.0,0.003612189042693935,0.0,0.0,0.0
surviv,0.008117159434317178,0.0,0.0,0.0,0.0,0.00890632771265357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024569179896975365,0.0,0.0,0.0,0.0,0.017314215877323586,0.0,0.0,0.0011244180173786728,0.001438437853995193,0.0,0.008005687831598714,0.0,0.0,0.0,0.0,0.0,0.0,0.0049842207052824775,0.00154892655872236,0.0,0.009375081802793232,0.0019431987736698699,0.0023697546020364267,0.027670144349991675,0.016484719673806093,0.013194559574301585,0.003987907931038912,0.0014403764494857528,0.0,0.007042895061076959,0.0,0.0,0.0,0.0,0.0008053951209633975,0.0,0.0,0.0008343164133633322,0.0232338983808354,0.0,0.00045076310650292217,0.0027509892548736896,0.0,0.0,0.0,0.0,0.0,0.004970973607062458,0.0,0.0,0.0008336656205291953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000633526571143111,0.0,0.0,0.0,0.0,0.0,0.0008973629937182438,0.026652352257317418,0.018391651873166073,0.0022421524311575423,0.0,0.0,0.0,0.0026259442887430675,0.0,0.0016144400687589553,0.0,0.0,0.0,0.0,0.0,0.004166703023463659
switch,0.005718399733341081,0.002861614731422796,0.007788854809205955,0.0,0.0,0.0,0.03614028631471563,0.0,0.0,0.03316583462034375,0.0,0.0,0.0,0.0,0.0,0.0,0.0005743116945511636,0.007446487564845254,0.0,0.0,0.0,0.0011530208752780638,0.0,0.0005940999196921954,0.0015200322305987395,0.0,0.004229902424475144,0.0,0.005806601271644542,0.0,0.0,0.0,0.0,0.0,0.0,0.007333661995680932,0.004953438365503787,0.0,0.0,0.0036549642308571634,0.0,0.0,0.004214119206473371,0.0,0.0043354470147211645,0.0018605995837477159,0.0,0.0,0.0,0.0,0.0,0.0006190101108988017,0.0167730289208148,0.0035265697028411037,0.0,0.003355555021792888,0.003334326289052739,0.0,0.0038611417002901317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003523818868439512,0.0004997274103251608,0.0,0.0,0.0,0.0007447305950114497,0.0,0.0,0.003254708781944851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028164188212839486,0.0,0.0007897789841502542,0.010654565540894938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
host,0.02655575363139099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024451101828436923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
privileg,0.029635235465123883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
